accx;accy;accz;time
-16192;360;-1208;55580
-16192;360;-1208;55752
-16192;360;-1208;55924
-16192;360;-1208;56096
-16192;360;-1208;56276
-16200;408;-1288;56448
-16200;408;-1288;56620
-16200;408;-1288;56792
-16200;408;-1288;56964
-16200;408;-1288;57136
-16160;404;-1316;57316
-16160;404;-1316;57488
-16160;404;-1316;57660
-16160;404;-1316;57832
-16160;404;-1316;58004
-16160;404;-1316;58176
-16152;344;-1280;58352
-16152;344;-1280;58524
-16152;344;-1280;58700
-16152;344;-1280;58872
-16152;344;-1280;59044
-16152;344;-1280;59216
-16188;336;-1248;59392
-16188;336;-1248;59564
-16188;336;-1248;59736
-16188;336;-1248;59908
-16188;336;-1248;60080
-16188;336;-1248;60252
-16172;380;-1192;60432
-16172;380;-1192;60604
-16172;380;-1192;60776
-16172;380;-1192;60948
-16172;380;-1192;61120
-16148;372;-1228;61292
-16148;372;-1228;61472
-16148;372;-1228;61644
-16148;372;-1228;61816
-16148;372;-1228;61988
-16148;372;-1228;62160
-16156;388;-1316;62332
-16156;388;-1316;62512
-16156;388;-1316;62684
-16156;388;-1316;62856
-16156;388;-1316;63028
-16156;388;-1316;63200
-16148;400;-1324;63376
-16148;400;-1324;63548
-16148;400;-1324;63720
-16148;400;-1324;63896
-16148;400;-1324;64068
-16148;400;-1324;64240
-16144;332;-1248;64416
-16144;332;-1248;64588
-16144;332;-1248;64760
-16144;332;-1248;64932
-16144;332;-1248;65104
-16144;332;-1248;65276
-16156;308;-1200;65456
-16156;308;-1200;92
-16156;308;-1200;264
-16156;308;-1200;436
-16156;308;-1200;608
-16140;312;-1172;780
-16140;312;-1172;960
-16140;312;-1172;1132
-16140;312;-1172;1304
-16140;312;-1172;1476
-16140;312;-1172;1648
-16120;360;-1204;1820
-16120;360;-1204;2000
-16120;360;-1204;2172
-16120;360;-1204;2344
-16120;360;-1204;2516
-16120;360;-1204;2688
-16108;388;-1268;2860
-16108;388;-1268;3036
-16108;388;-1268;3208
-16108;388;-1268;3380
-16108;388;-1268;3556
-16108;388;-1268;3728
-16080;376;-1216;3900
-16080;376;-1216;4076
-16080;376;-1216;4248
-16080;376;-1216;4420
-16080;376;-1216;4592
-16096;408;-1168;4764
-16096;408;-1168;4936
-16096;408;-1168;5116
-16096;408;-1168;5288
-16096;408;-1168;5460
-16096;408;-1168;5632
-16128;372;-1104;5804
-16128;372;-1104;5976
-16128;372;-1104;6156
-16128;372;-1104;6328
-16128;372;-1104;6500
-16128;372;-1104;6672
-16156;316;-1116;6844
-16156;316;-1116;7016
-16156;316;-1116;7196
-16156;316;-1116;7368
-16156;316;-1116;7540
-16156;316;-1116;7712
-16168;340;-1140;7884
-16168;340;-1140;8056
-16168;340;-1140;8232
-16168;340;-1140;8404
-16168;340;-1140;8576
-16212;368;-1128;8748
-16212;368;-1128;8924
-16212;368;-1128;9100
-16212;368;-1128;9272
-16212;368;-1128;9444
-16212;368;-1128;9616
-16220;392;-1208;9788
-16220;392;-1208;9960
-16220;392;-1208;10140
-16220;392;-1208;10312
-16220;392;-1208;10484
-16220;392;-1208;10656
-16124;388;-1252;10828
-16124;388;-1252;11000
-16124;388;-1252;11180
-16124;388;-1252;11352
-16124;388;-1252;11524
-16124;388;-1252;11696
-16088;384;-1232;11868
-16088;384;-1232;12040
-16088;384;-1232;12220
-16088;384;-1232;12392
-16088;384;-1232;12564
-16088;384;-1232;12736
-16088;392;-1176;12908
-16088;392;-1176;13080
-16088;392;-1176;13256
-16088;392;-1176;13428
-16088;392;-1176;13600
-16132;372;-1128;13776
-16132;372;-1128;13948
-16132;372;-1128;14120
-16132;372;-1128;14296
-16132;372;-1128;14468
-16132;372;-1128;14640
-16160;364;-1176;14812
-16160;364;-1176;14984
-16160;364;-1176;15156
-16160;364;-1176;15336
-16160;364;-1176;15508
-16160;364;-1176;15680
-16144;388;-1216;15852
-16144;388;-1216;16024
-16144;388;-1216;16196
-16144;388;-1216;16376
-16144;388;-1216;16548
-16144;388;-1216;16720
-16160;396;-1200;16892
-16160;396;-1200;17064
-16160;396;-1200;17236
-16160;396;-1200;17416
-16160;396;-1200;17588
-16172;344;-1236;17760
-16172;344;-1236;17932
-16172;344;-1236;18104
-16172;344;-1236;18276
-16172;344;-1236;18452
-16172;344;-1236;18624
-16136;360;-1228;18796
-16136;360;-1228;18968
-16136;360;-1228;19144
-16136;360;-1228;19316
-16136;360;-1228;19492
-16136;360;-1228;19664
-16100;360;-1204;19836
-16100;360;-1204;20008
-16100;360;-1204;20180
-16100;360;-1204;20360
-16100;360;-1204;20532
-16100;360;-1204;20704
-16112;356;-1224;20876
-16112;356;-1224;21048
-16112;356;-1224;21220
-16112;356;-1224;21400
-16112;356;-1224;21572
-16156;352;-1232;21744
-16156;352;-1232;21916
-16156;352;-1232;22088
-16156;352;-1232;22260
-16156;352;-1232;22436
-16156;352;-1232;22612
-16188;288;-1232;22784
-16188;288;-1232;22956
-16188;288;-1232;23128
-16188;288;-1232;23300
-16188;288;-1232;23476
-16188;288;-1232;23648
-16196;312;-1280;23820
-16196;312;-1280;23992
-16196;312;-1280;24164
-16196;312;-1280;24340
-16196;312;-1280;24516
-16196;312;-1280;24688
-16176;352;-1208;24860
-16176;352;-1208;25032
-16176;352;-1208;25204
-16176;352;-1208;25376
-16176;352;-1208;25556
-16176;352;-1208;25728
-16144;336;-1212;25900
-16144;336;-1212;26072
-16144;336;-1212;26244
-16144;336;-1212;26416
-16144;336;-1212;26596
-16168;336;-1272;26768
-16168;336;-1272;26940
-16168;336;-1272;27112
-16168;336;-1272;27284
-16168;336;-1272;27456
-16168;336;-1272;27632
-16184;384;-1264;27804
-16184;384;-1264;27980
-16184;384;-1264;28152
-16184;384;-1264;28324
-16184;384;-1264;28496
-16184;384;-1264;28672
-16168;412;-1272;28844
-16168;412;-1272;29016
-16168;412;-1272;29188
-16168;412;-1272;29360
-16168;412;-1272;29532
-16168;412;-1272;29712
-16140;444;-1272;29884
-16140;444;-1272;30056
-16140;444;-1272;30228
-16140;444;-1272;30400
-16140;444;-1272;30572
-16104;436;-1400;30752
-16104;436;-1400;30924
-16104;436;-1400;31096
-16104;436;-1400;31268
-16104;436;-1400;31440
-16104;436;-1400;31612
-16092;380;-1420;31792
-16092;380;-1420;31964
-16092;380;-1420;32136
-16092;380;-1420;32308
-16092;380;-1420;32480
-16092;380;-1420;32656
-16100;384;-1364;32828
-16100;384;-1364;33000
-16100;384;-1364;33172
-16100;384;-1364;33348
-16100;384;-1364;33520
-16100;384;-1364;33696
-16140;380;-1320;33868
-16140;380;-1320;34040
-16140;380;-1320;34212
-16140;380;-1320;34384
-16140;380;-1320;34556
-16132;368;-1228;34736
-16132;368;-1228;34908
-16132;368;-1228;35080
-16132;368;-1228;35252
-16132;368;-1228;35424
-16132;368;-1228;35596
-16116;380;-1256;35776
-16116;380;-1256;35948
-16116;380;-1256;36120
-16116;380;-1256;36292
-16116;380;-1256;36464
-16116;380;-1256;36636
-16136;360;-1300;36816
-16136;360;-1300;36988
-16136;360;-1300;37160
-16136;360;-1300;37332
-16136;360;-1300;37504
-16136;360;-1300;37676
-16108;348;-1300;37852
-16108;348;-1300;38024
-16108;348;-1300;38196
-16108;348;-1300;38368
-16108;348;-1300;38544
-16108;348;-1300;38716
-16116;388;-1344;38892
-16116;388;-1344;39064
-16116;388;-1344;39236
-16116;388;-1344;39408
-16116;388;-1344;39580
-16144;392;-1348;39752
-16144;392;-1348;39932
-16144;392;-1348;40104
-16144;392;-1348;40276
-16144;392;-1348;40448
-16144;392;-1348;40620
-16144;348;-1344;40792
-16144;348;-1344;40972
-16144;348;-1344;41144
-16144;348;-1344;41316
-16144;348;-1344;41488
-16144;348;-1344;41660
-16160;332;-1328;41832
-16160;332;-1328;42012
-16160;332;-1328;42184
-16160;332;-1328;42356
-16160;332;-1328;42528
-16160;332;-1328;42700
-16128;312;-1284;42872
-16128;312;-1284;43048
-16128;312;-1284;43220
-16128;312;-1284;43392
-16128;312;-1284;43564
-16108;336;-1204;43740
-16108;336;-1204;43916
-16108;336;-1204;44088
-16108;336;-1204;44260
-16108;336;-1204;44432
-16108;336;-1204;44604
-16164;344;-1156;44776
-16164;344;-1156;44956
-16164;344;-1156;45128
-16164;344;-1156;45300
-16164;344;-1156;45472
-16164;344;-1156;45644
-16188;348;-1196;45816
-16188;348;-1196;45996
-16188;348;-1196;46168
-16188;348;-1196;46340
-16188;348;-1196;46512
-16188;348;-1196;46684
-16144;364;-1176;46856
-16144;364;-1176;47032
-16144;364;-1176;47208
-16144;364;-1176;47380
-16144;364;-1176;47552
-16140;324;-1176;47724
-16140;324;-1176;47896
-16140;324;-1176;48072
-16140;324;-1176;48244
-16140;324;-1176;48416
-16140;324;-1176;48588
-16148;336;-1268;48760
-16148;336;-1268;48932
-16148;336;-1268;49112
-16148;336;-1268;49284
-16148;336;-1268;49456
-16148;336;-1268;49628
-16116;344;-1308;49800
-16116;344;-1308;49972
-16116;344;-1308;50152
-16116;344;-1308;50324
-16116;344;-1308;50496
-16116;344;-1308;50668
-16116;328;-1268;50840
-16116;328;-1268;51012
-16116;328;-1268;51192
-16116;328;-1268;51364
-16116;328;-1268;51536
-16116;328;-1268;51708
-16104;336;-1228;51880
-16104;336;-1228;52052
-16104;336;-1228;52232
-16104;336;-1228;52404
-16104;336;-1228;52576
-16168;376;-1284;52748
-16168;376;-1284;52920
-16168;376;-1284;53092
-16168;376;-1284;53268
-16168;376;-1284;53440
-16168;376;-1284;53612
-16228;408;-1356;53784
-16228;408;-1356;53960
-16228;408;-1356;54132
-16228;408;-1356;54308
-16228;408;-1356;54480
-16228;408;-1356;54652
-16196;412;-1288;54824
-16196;412;-1288;54996
-16196;412;-1288;55176
-16196;412;-1288;55348
-16196;412;-1288;55520
-16196;412;-1288;55692
-16160;372;-1220;55864
-16160;372;-1220;56036
-16160;372;-1220;56216
-16160;372;-1220;56388
-16160;372;-1220;56560
-16144;300;-1180;56732
-16144;300;-1180;56904
-16144;300;-1180;57076
-16144;300;-1180;57252
-16144;300;-1180;57428
-16144;300;-1180;57600
-16152;244;-1144;57772
-16152;244;-1144;57944
-16152;244;-1144;58116
-16152;244;-1144;58292
-16152;244;-1144;58464
-16152;244;-1144;58636
-16116;284;-1124;58808
-16116;284;-1124;58980
-16116;284;-1124;59152
-16116;284;-1124;59332
-16116;284;-1124;59504
-16116;284;-1124;59676
-16128;380;-1200;59848
-16128;380;-1200;60020
-16128;380;-1200;60192
-16128;380;-1200;60372
-16128;380;-1200;60544
-16148;448;-1340;60716
-16148;448;-1340;60888
-16148;448;-1340;61060
-16148;448;-1340;61232
-16148;448;-1340;61412
-16148;448;-1340;61584
-16124;432;-1348;61756
-16124;432;-1348;61928
-16124;432;-1348;62100
-16124;432;-1348;62272
-16124;432;-1348;62448
-16124;432;-1348;62620
-16092;352;-1264;62796
-16092;352;-1264;62968
-16092;352;-1264;63140
-16092;352;-1264;63312
-16092;352;-1264;63488
-16092;352;-1264;63660
-16124;352;-1184;63832
-16124;352;-1184;64004
-16124;352;-1184;64176
-16124;352;-1184;64348
-16124;352;-1184;64528
-16124;352;-1184;64700
-16144;388;-1192;64872
-16144;388;-1192;65044
-16144;388;-1192;65216
-16144;388;-1192;65388
-16144;388;-1192;32
-16128;348;-1276;204
-16128;348;-1276;376
-16128;348;-1276;548
-16128;348;-1276;720
-16128;348;-1276;892
-16128;348;-1276;1072
-16152;300;-1280;1244
-16152;300;-1280;1416
-16152;300;-1280;1588
-16152;300;-1280;1760
-16152;300;-1280;1936
-16152;300;-1280;2108
-16112;340;-1328;2280
-16112;340;-1328;2456
-16112;340;-1328;2628
-16112;340;-1328;2800
-16112;340;-1328;2976
-16112;340;-1328;3148
-16112;380;-1376;3320
-16112;380;-1376;3492
-16112;380;-1376;3664
-16112;380;-1376;3836
-16112;380;-1376;4016
-16160;352;-1256;4188
-16160;352;-1256;4360
-16160;352;-1256;4532
-16160;352;-1256;4704
-16160;352;-1256;4876
-16160;352;-1256;5056
-16176;332;-1272;5228
-16176;332;-1272;5400
-16176;332;-1272;5572
-16176;332;-1272;5744
-16176;332;-1272;5916
-16176;332;-1272;6096
-16168;352;-1324;6268
-16168;352;-1324;6440
-16168;352;-1324;6612
-16168;352;-1324;6784
-16168;352;-1324;6956
-16168;352;-1324;7132
-16160;340;-1280;7304
-16160;340;-1280;7476
-16160;340;-1280;7652
-16160;340;-1280;7824
-16160;340;-1280;7996
-16196;308;-1264;8172
-16196;308;-1264;8344
-16196;308;-1264;8516
-16196;308;-1264;8688
-16196;308;-1264;8860
-16196;308;-1264;9032
-16152;316;-1268;9212
-16152;316;-1268;9384
-16152;316;-1268;9556
-16152;316;-1268;9728
-16152;316;-1268;9900
-16152;316;-1268;10072
-16092;308;-1292;10252
-16092;308;-1292;10424
-16092;308;-1292;10596
-16092;308;-1292;10768
-16092;308;-1292;10940
-16092;308;-1292;11112
-16108;332;-1308;11292
-16108;332;-1308;11464
-16108;332;-1308;11636
-16108;332;-1308;11808
-16108;332;-1308;11980
-16108;332;-1308;12152
-16108;400;-1384;12328
-16108;400;-1384;12500
-16108;400;-1384;12672
-16108;400;-1384;12844
-16108;400;-1384;13020
-16136;412;-1396;13196
-16136;412;-1396;13368
-16136;412;-1396;13540
-16136;412;-1396;13712
-16136;412;-1396;13884
-16136;412;-1396;14056
-16132;396;-1372;14236
-16132;396;-1372;14408
-16132;396;-1372;14580
-16132;396;-1372;14752
-16132;396;-1372;14924
-16132;396;-1372;15096
-16112;332;-1484;15276
-16112;332;-1484;15448
-16112;332;-1484;15620
-16112;332;-1484;15792
-16112;332;-1484;15964
-16112;332;-1484;16136
-16188;344;-1536;16312
-16188;344;-1536;16488
-16188;344;-1536;16660
-16188;344;-1536;16832
-16188;344;-1536;17004
-16236;368;-1492;17176
-16236;368;-1492;17352
-16236;368;-1492;17524
-16236;368;-1492;17696
-16236;368;-1492;17868
-16236;368;-1492;18040
-16212;352;-1472;18216
-16212;352;-1472;18392
-16212;352;-1472;18564
-16212;352;-1472;18736
-16212;352;-1472;18908
-16212;352;-1472;19080
-16204;372;-1372;19252
-16204;372;-1372;19432
-16204;372;-1372;19604
-16204;372;-1372;19776
-16204;372;-1372;19948
-16204;372;-1372;20120
-16216;376;-1388;20292
-16216;376;-1388;20472
-16216;376;-1388;20644
-16216;376;-1388;20816
-16216;376;-1388;20988
-16224;392;-1500;21160
-16224;392;-1500;21332
-16224;392;-1500;21508
-16224;392;-1500;21684
-16224;392;-1500;21856
-16224;392;-1500;22028
-16204;372;-1484;22200
-16204;372;-1484;22372
-16204;372;-1484;22548
-16204;372;-1484;22720
-16204;372;-1484;22892
-16204;372;-1484;23064
-16156;332;-1484;23236
-16156;332;-1484;23412
-16156;332;-1484;23588
-16156;332;-1484;23760
-16156;332;-1484;23932
-16156;332;-1484;24104
-16128;320;-1524;24276
-16128;320;-1524;24456
-16128;320;-1524;24628
-16128;320;-1524;24800
-16128;320;-1524;24972
-16128;320;-1524;25144
-16088;348;-1512;25316
-16088;348;-1512;25496
-16088;348;-1512;25668
-16088;348;-1512;25840
-16088;348;-1512;26012
-16088;356;-1540;26184
-16088;356;-1540;26356
-16088;356;-1540;26532
-16088;356;-1540;26704
-16088;356;-1540;26880
-16088;356;-1540;27052
-16124;384;-1532;27224
-16124;384;-1532;27396
-16124;384;-1532;27572
-16124;384;-1532;27744
-16124;384;-1532;27916
-16124;384;-1532;28088
-16172;412;-1448;28260
-16172;412;-1448;28432
-16172;412;-1448;28612
-16172;412;-1448;28784
-16172;412;-1448;28956
-16172;412;-1448;29128
-16200;384;-1532;29300
-16200;384;-1532;29472
-16200;384;-1532;29652
-16200;384;-1532;29824
-16200;384;-1532;29996
-16180;352;-1496;30168
-16180;352;-1496;30340
-16180;352;-1496;30512
-16180;352;-1496;30692
-16180;352;-1496;30864
-16180;352;-1496;31036
-16176;340;-1468;31208
-16176;340;-1468;31380
-16176;340;-1468;31552
-16176;340;-1468;31728
-16176;340;-1468;31904
-16176;340;-1468;32076
-16160;352;-1600;32248
-16160;352;-1600;32420
-16160;352;-1600;32592
-16160;352;-1600;32768
-16160;352;-1600;32940
-16160;352;-1600;33112
-16128;368;-1540;33284
-16128;368;-1540;33456
-16128;368;-1540;33632
-16128;368;-1540;33808
-16128;368;-1540;33980
-16168;392;-1484;34152
-16168;392;-1484;34324
-16168;392;-1484;34496
-16168;392;-1484;34668
-16168;392;-1484;34848
-16168;392;-1484;35020
-16196;392;-1532;35192
-16196;392;-1532;35364
-16196;392;-1532;35536
-16196;392;-1532;35708
-16196;392;-1532;35888
-16196;392;-1532;36060
-16176;364;-1496;36232
-16176;364;-1496;36404
-16176;364;-1496;36576
-16176;364;-1496;36752
-16176;364;-1496;36924
-16176;364;-1496;37100
-16140;380;-1448;37272
-16140;380;-1448;37444
-16140;380;-1448;37616
-16140;380;-1448;37792
-16140;380;-1448;37964
-16140;380;-1448;38136
-16108;356;-1524;38308
-16108;356;-1524;38480
-16108;356;-1524;38652
-16108;356;-1524;38832
-16108;356;-1524;39004
-16152;324;-1568;39176
-16152;324;-1568;39348
-16152;324;-1568;39520
-16152;324;-1568;39692
-16152;324;-1568;39872
-16152;324;-1568;40044
-16156;360;-1492;40216
-16156;360;-1492;40388
-16156;360;-1492;40560
-16156;360;-1492;40732
-16156;360;-1492;40912
-16156;360;-1492;41084
-16144;368;-1540;41256
-16144;368;-1540;41428
-16144;368;-1540;41600
-16144;368;-1540;41772
-16144;368;-1540;41948
-16144;368;-1540;42120
-16168;328;-1584;42292
-16168;328;-1584;42468
-16168;328;-1584;42640
-16168;328;-1584;42812
-16168;328;-1584;42988
-16200;304;-1532;43160
-16200;304;-1532;43332
-16200;304;-1532;43504
-16200;304;-1532;43676
-16200;304;-1532;43848
-16200;304;-1532;44028
-16168;368;-1568;44200
-16168;368;-1568;44372
-16168;368;-1568;44544
-16168;368;-1568;44716
-16168;368;-1568;44888
-16168;368;-1568;45068
-16148;384;-1544;45240
-16148;384;-1544;45412
-16148;384;-1544;45584
-16148;384;-1544;45756
-16148;384;-1544;45928
-16148;384;-1544;46108
-16136;344;-1452;46280
-16136;344;-1452;46452
-16136;344;-1452;46624
-16136;344;-1452;46796
-16136;344;-1452;46968
-16100;340;-1476;47144
-16100;340;-1476;47316
-16100;340;-1476;47488
-16100;340;-1476;47664
-16100;340;-1476;47836
-16100;340;-1476;48012
-16120;384;-1464;48184
-16120;384;-1464;48356
-16120;384;-1464;48528
-16120;384;-1464;48700
-16120;384;-1464;48872
-16120;384;-1464;49052
-16108;428;-1436;49224
-16108;428;-1436;49396
-16108;428;-1436;49568
-16108;428;-1436;49740
-16108;428;-1436;49912
-16108;428;-1436;50092
-16128;416;-1432;50264
-16128;416;-1432;50436
-16128;416;-1432;50608
-16128;416;-1432;50780
-16128;416;-1432;50952
-16128;416;-1432;51132
-16200;348;-1444;51304
-16200;348;-1444;51476
-16200;348;-1444;51648
-16200;348;-1444;51820
-16200;348;-1444;51992
-16236;336;-1528;52168
-16236;336;-1528;52340
-16236;336;-1528;52512
-16236;336;-1528;52684
-16236;336;-1528;52860
-16236;336;-1528;53032
-16252;336;-1552;53208
-16252;336;-1552;53380
-16252;336;-1552;53552
-16252;336;-1552;53724
-16252;336;-1552;53896
-16252;336;-1552;54068
-16204;348;-1520;54248
-16204;348;-1520;54420
-16204;348;-1520;54592
-16204;348;-1520;54764
-16204;348;-1520;54936
-16204;348;-1520;55108
-16144;376;-1500;55288
-16144;376;-1500;55460
-16144;376;-1500;55632
-16144;376;-1500;55804
-16144;376;-1500;55976
-16148;332;-1476;56148
-16148;332;-1476;56328
-16148;332;-1476;56500
-16148;332;-1476;56672
-16148;332;-1476;56844
-16148;332;-1476;57016
-16160;364;-1428;57188
-16160;364;-1428;57364
-16160;364;-1428;57536
-16160;364;-1428;57708
-16160;364;-1428;57880
-16160;364;-1428;58052
-16180;344;-1436;58228
-16180;344;-1436;58404
-16180;344;-1436;58576
-16180;344;-1436;58748
-16180;344;-1436;58920
-16180;344;-1436;59092
-16176;300;-1384;59272
-16176;300;-1384;59444
-16176;300;-1384;59616
-16176;300;-1384;59788
-16176;300;-1384;59960
-16180;348;-1384;60132
-16180;348;-1384;60312
-16180;348;-1384;60484
-16180;348;-1384;60656
-16180;348;-1384;60828
-16180;348;-1384;61000
-16192;344;-1476;61172
-16192;344;-1476;61348
-16192;344;-1476;61520
-16192;344;-1476;61696
-16192;344;-1476;61868
-16192;344;-1476;62040
-16204;328;-1396;62212
-16204;328;-1396;62388
-16204;328;-1396;62560
-16204;328;-1396;62732
-16204;328;-1396;62904
-16204;328;-1396;63076
-16140;364;-1336;63248
-16140;364;-1336;63428
-16140;364;-1336;63600
-16140;364;-1336;63772
-16140;364;-1336;63944
-16140;364;-1336;64116
-16104;380;-1408;64288
-16104;380;-1408;64468
-16104;380;-1408;64640
-16104;380;-1408;64812
-16104;380;-1408;64984
-16136;380;-1460;65156
-16136;380;-1460;65328
-16136;380;-1460;65508
-16136;380;-1460;144
-16136;380;-1460;316
-16136;380;-1460;488
-16168;376;-1468;660
-16168;376;-1468;832
-16168;376;-1468;1008
-16168;376;-1468;1180
-16168;376;-1468;1356
-16168;376;-1468;1528
-16212;364;-1412;1700
-16212;364;-1412;1872
-16212;364;-1412;2048
-16212;364;-1412;2220
-16212;364;-1412;2392
-16212;364;-1412;2564
-16168;380;-1348;2736
-16168;380;-1348;2908
-16168;380;-1348;3088
-16168;380;-1348;3260
-16168;380;-1348;3432
-16136;384;-1408;3604
-16136;384;-1408;3776
-16136;384;-1408;3948
-16136;384;-1408;4128
-16136;384;-1408;4300
-16136;384;-1408;4472
-16132;380;-1420;4644
-16132;380;-1420;4816
-16132;380;-1420;4988
-16132;380;-1420;5168
-16132;380;-1420;5340
-16132;380;-1420;5512
-16132;400;-1384;5684
-16132;400;-1384;5856
-16132;400;-1384;6032
-16132;400;-1384;6204
-16132;400;-1384;6380
-16132;400;-1384;6552
-16216;348;-1352;6724
-16216;348;-1352;6896
-16216;348;-1352;7072
-16216;348;-1352;7244
-16216;348;-1352;7416
-16188;276;-1384;7588
-16188;276;-1384;7760
-16188;276;-1384;7932
-16188;276;-1384;8112
-16188;276;-1384;8284
-16188;276;-1384;8456
-16140;316;-1468;8628
-16140;316;-1468;8800
-16140;316;-1468;8972
-16140;316;-1468;9152
-16140;316;-1468;9324
-16140;316;-1468;9496
-16140;352;-1436;9668
-16140;352;-1436;9840
-16140;352;-1436;10012
-16140;352;-1436;10192
-16140;352;-1436;10364
-16140;352;-1436;10536
-16112;328;-1416;10708
-16112;328;-1416;10880
-16112;328;-1416;11052
-16112;328;-1416;11228
-16112;328;-1416;11400
-16112;328;-1416;11576
-16140;356;-1432;11748
-16140;356;-1432;11920
-16140;356;-1432;12092
-16140;356;-1432;12268
-16140;356;-1432;12440
-16140;408;-1436;12612
-16140;408;-1436;12784
-16140;408;-1436;12956
-16140;408;-1436;13128
-16140;408;-1436;13308
-16140;408;-1436;13480
-16128;412;-1380;13652
-16128;412;-1380;13824
-16128;412;-1380;13996
